age,tenure_months,num_products,is_active_member,balance,estimated_clv,txn_avg_90d,txn_count_30d,app_sessions_30d,days_since_last_txn,failed_txn_rate,num_complaints,num_unresolved,downtime_exposure,fraud_flag,monthly_fee,primary_channel,region_group,churn_probability,risk_band,expected_retention_value,reason_codes,recommended_action,decision,suppression_note,customer_id,churn_30d
40.0,17.0,4.0,1.0,51784.78,125852.27,13.1,4.0,11.0,14.0,0.268,1.0,0.0,1.0,0.0,100.0,App,Lagos-Mainland,0.5573782176304178,High,16036.828484335529,High failed-transaction rate (26.8%),Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-001152,1
65.0,98.0,2.0,1.0,33735.46,167475.46,1.5,10.0,10.0,3.0,0.07,0.0,0.0,,0.0,250.0,USSD,Lagos-Island,0.08161680271499873,Low,1917.202894605915,Elevated risk pattern (review engagement/friction signals),Monitor: no contact unless risk persists next cycle,No contact,"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-001153,0
33.0,51.0,3.0,1.0,36162.44,102605.48,11.4,11.0,12.0,5.0,0.191,0.0,0.0,3.0,0.0,500.0,App,Lagos-Island,0.27488105135625085,Low,5551.075554328192,"High failed-transaction rate (19.1%), Downtime exposure (3 days)",Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-001154,0
48.0,31.0,2.0,1.0,202666.2,29922.04,7.0,7.0,16.0,4.0,0.158,1.0,0.0,0.0,0.0,0.0,App,Lagos-Island,0.2519007889701715,Low,384.34637089925764,High failed-transaction rate (15.8%),Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-001155,0
24.0,87.0,3.0,1.0,62199.58,76242.35,5.2,8.0,6.0,7.0,0.115,0.0,0.0,1.0,0.0,50.0,USSD,Lagos-Island,0.14341993118323693,Low,1233.6681475620662,High failed-transaction rate (11.5%),Assisted support: service-reliability check + fee goodwill review,No contact,"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-001156,0
62.0,89.0,4.0,1.0,21524.19,76632.63,10.7,14.0,11.0,8.0,0.151,0.0,0.0,2.0,0.0,50.0,App,Other,0.0995552008346509,Low,407.2942175343735,High failed-transaction rate (15.1%),Assisted support: service-reliability check + fee goodwill review,No contact,"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-001157,0
37.0,19.0,1.0,1.0,58530.8,96897.2,7.7,8.0,13.0,2.0,0.173,0.0,0.0,0.0,0.0,50.0,USSD,Lagos-Mainland,0.11867400117809936,Low,1374.794606738632,"High failed-transaction rate (17.3%), Single-product relationship",Assisted support: service-reliability check + fee goodwill review,No contact,"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-001158,0
35.0,9.0,1.0,0.0,112367.93,171105.67,10.5,8.0,9.0,8.0,0.134,2.0,0.0,1.0,0.0,0.0,App,Lagos-Island,0.6018217651308829,High,24243.77908582559,"Repeated complaints (2), High failed-transaction rate (13.4%), Single-product relationship",Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-001159,0
48.0,6.0,2.0,0.0,81578.26,87551.37,5.5,7.0,11.0,2.0,0.152,1.0,1.0,0.0,0.0,50.0,App,Lagos-Mainland,0.5744870982994768,High,11074.283125860964,"Unresolved service issues (1 open), High failed-transaction rate (15.2%)","Complaint recovery: assign owner, resolve + follow-up call within 48h",FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-001160,1
43.0,92.0,1.0,0.0,221026.15,88896.57,12.2,9.0,13.0,16.0,0.013,1.0,1.0,0.0,1.0,250.0,Agent,Lagos-Island,0.6548943793591467,High,13054.466009326738,"Unresolved service issues (1 open), Single-product relationship","Complaint recovery: assign owner, resolve + follow-up call within 48h",FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-001161,1
62.0,75.0,2.0,1.0,113414.29,340638.15,9.3,6.0,5.0,6.0,0.233,0.0,0.0,2.0,0.0,50.0,App,Lagos-Island,0.3288896115549919,Low,26508.08720857777,High failed-transaction rate (23.3%),Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-001162,0
45.0,95.0,2.0,0.0,,47769.0,15.8,13.0,3.0,3.0,0.086,4.0,2.0,1.0,,0.0,Agent,Lagos-Island,0.9009187522927518,Critical,9258.996969568114,"Unresolved service issues (2 open), High failed-transaction rate (8.6%)","Complaint recovery: assign owner, resolve + follow-up call within 48h",FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-001163,0
44.0,75.0,3.0,0.0,,108507.37,3.8,9.0,9.0,11.0,0.195,0.0,0.0,2.0,0.0,0.0,Internet,Lagos-Island,0.29680816794305137,Low,6551.468424504703,High failed-transaction rate (19.5%),Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-001164,0
23.0,48.0,1.0,1.0,165099.08,62114.51,7.7,6.0,4.0,7.0,0.229,0.0,0.0,1.0,0.0,250.0,USSD,Lagos-Island,0.3717144188101771,Medium,4272.214746082233,"High failed-transaction rate (22.9%), Single-product relationship",Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-001165,0
19.0,71.0,2.0,0.0,58283.51,115304.26,7.1,9.0,11.0,9.0,0.21,0.0,0.0,2.0,0.0,250.0,Internet,Lagos-Island,0.3736412301070256,Medium,9270.606385745077,High failed-transaction rate (21.0%),Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-001166,0
38.0,86.0,1.0,1.0,34314.2,183589.08,13.9,8.0,9.0,16.0,0.123,1.0,1.0,1.0,0.0,50.0,USSD,Other,0.6076013037510949,High,26387.24109061601,"Unresolved service issues (1 open), High failed-transaction rate (12.3%), Single-product relationship","Complaint recovery: assign owner, resolve + follow-up call within 48h",FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-001167,0
69.0,48.0,2.0,1.0,106713.13,138626.66,18.0,7.0,10.0,0.0,0.095,0.0,0.0,0.0,0.0,50.0,App,Other,0.11138744992345764,Low,2360.317537201547,High failed-transaction rate (9.5%),Assisted support: service-reliability check + fee goodwill review,No contact,"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-001168,0
65.0,109.0,1.0,0.0,95866.08,107196.72,11.0,7.0,9.0,5.0,0.161,0.0,0.0,2.0,0.0,0.0,Internet,Lagos-Island,0.29596612224149493,Low,6431.649383851826,"High failed-transaction rate (16.1%), Single-product relationship",Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-001169,0
50.0,108.0,,1.0,114050.98,89899.87,9.1,6.0,8.0,1.0,0.263,0.0,0.0,1.0,0.0,,Internet,Lagos-Mainland,0.226575468446824,Low,3592.2762896396443,High failed-transaction rate (26.3%),Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-001170,0
50.0,96.0,2.0,0.0,121265.95,167600.13,15.8,11.0,15.0,21.0,0.252,1.0,0.0,4.0,0.0,100.0,App,Lagos-Mainland,0.7139482161283943,Critical,28414.45345909675,"High failed-transaction rate (25.2%), Downtime exposure (4 days), Inactivity (21 days since last txn)",Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-001171,0
38.0,119.0,2.0,1.0,267402.4,143793.08,8.1,6.0,16.0,4.0,0.072,0.0,0.0,1.0,0.0,50.0,App,Lagos-Island,0.16476597842219168,Low,4423.05187913512,Elevated risk pattern (review engagement/friction signals),Monitor: no contact unless risk persists next cycle,No contact,"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-001172,0
27.0,47.0,2.0,1.0,72085.75,90619.58,24.2,10.0,9.0,9.0,0.172,0.0,0.0,3.0,0.0,500.0,App,Lagos-Island,0.40565564820408,Medium,7690.086116220371,"High failed-transaction rate (17.2%), Downtime exposure (3 days)",Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-001173,0
18.0,14.0,1.0,0.0,124856.09,318336.41,6.2,8.0,11.0,19.0,0.201,4.0,0.0,0.0,0.0,100.0,App,Lagos-Mainland,0.8995716824241451,Critical,70091.6049801406,"Repeated complaints (4), High failed-transaction rate (20.1%), Single-product relationship",Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-001174,1
35.0,58.0,1.0,0.0,34172.36,56450.92,2.2,4.0,6.0,0.0,0.103,,0.0,0.0,0.0,50.0,App,Lagos-Island,0.25560798522212363,Low,2107.3264812838206,"High failed-transaction rate (10.3%), Single-product relationship",Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-001175,0
34.0,89.0,1.0,1.0,45010.06,303785.91,3.8,10.0,7.0,3.0,0.175,1.0,,1.0,1.0,250.0,App,Lagos-Mainland,0.40311982885228265,Medium,29115.531011733732,"High failed-transaction rate (17.5%), Single-product relationship",Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-001176,0
27.0,93.0,4.0,1.0,91292.0,171589.04,7.8,15.0,3.0,7.0,0.184,0.0,0.0,0.0,0.0,,USSD,Other,0.0672842799861281,Low,1386.3112524777334,High failed-transaction rate (18.4%),Assisted support: service-reliability check + fee goodwill review,No contact,"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-001177,0
31.0,47.0,3.0,0.0,39305.3,38498.0,30.9,4.0,7.0,8.0,0.112,1.0,1.0,1.0,0.0,50.0,App,Lagos-Island,0.766902008495831,Critical,5881.048380768126,"Unresolved service issues (1 open), High failed-transaction rate (11.2%)","Complaint recovery: assign owner, resolve + follow-up call within 48h",FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-001178,0
19.0,35.0,1.0,1.0,144022.41,60348.61,5.4,6.0,8.0,4.0,0.204,0.0,0.0,2.0,0.0,0.0,USSD,Other,0.29177339361785504,Low,2902.029684955106,"High failed-transaction rate (20.4%), Single-product relationship",Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-001179,0
49.0,,1.0,1.0,128838.59,107736.59,24.1,13.0,10.0,14.0,0.161,0.0,0.0,0.0,0.0,50.0,Branch,Lagos-Mainland,0.1790966952277696,Low,3323.816806027293,"High failed-transaction rate (16.1%), Single-product relationship",Assisted support: service-reliability check + fee goodwill review,No contact,"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-001180,0
66.0,96.0,1.0,1.0,52409.9,32110.51,11.0,9.0,6.0,10.0,,5.0,3.0,2.0,0.0,500.0,USSD,Lagos-Mainland,0.9946179620158663,Critical,6484.4225038725235,"Unresolved service issues (3 open), Single-product relationship","Complaint recovery: assign owner, resolve + follow-up call within 48h",FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-001181,1
53.0,8.0,2.0,0.0,76362.6,146087.23,5.4,13.0,10.0,5.0,0.289,2.0,2.0,1.0,0.0,100.0,USSD,Lagos-Island,0.8694721622682816,Critical,30254.694936970947,"Unresolved service issues (2 open), High failed-transaction rate (28.9%)","Complaint recovery: assign owner, resolve + follow-up call within 48h",FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-001182,0
41.0,40.0,1.0,0.0,204101.09,87954.66,8.3,8.0,8.0,0.0,0.147,0.0,0.0,0.0,0.0,100.0,App,Other,0.23016729443349404,Low,3561.0715312544653,"High failed-transaction rate (14.7%), Single-product relationship",Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-001183,0
39.0,28.0,1.0,1.0,105763.96,150000.49,16.8,5.0,10.0,9.0,0.063,0.0,0.0,1.0,0.0,100.0,Agent,Lagos-Island,0.17973507756212953,Low,5240.087426126858,Single-product relationship,"Needs-based review: suitability check, no automatic sale",No contact,"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-001184,0
33.0,96.0,1.0,0.0,374659.57,138451.4,8.9,7.0,8.0,4.0,0.107,0.0,0.0,1.0,0.0,250.0,Internet,Other,0.3295633516333911,Low,9907.126855583821,"High failed-transaction rate (10.7%), Single-product relationship",Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-001185,0
25.0,56.0,1.0,0.0,76417.94,78940.8,5.5,,5.0,,0.204,1.0,0.0,0.0,0.0,,Internet,Other,0.40769404692703093,Medium,6545.923554914341,"High failed-transaction rate (20.4%), Single-product relationship",Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-001186,0
49.0,11.0,1.0,0.0,83669.43,61369.74,7.9,0.0,,12.0,0.186,0.0,0.0,1.0,0.0,100.0,App,Lagos-Mainland,0.6204412620155276,High,8019.079733791201,"High failed-transaction rate (18.6%), Declining engagement (<=2 txns / 30d), Single-product relationship",Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-001187,1
47.0,32.0,1.0,0.0,91296.5,19709.5,19.0,10.0,7.0,6.0,0.154,0.0,0.0,1.0,0.0,0.0,USSD,Lagos-Mainland,0.21952612675637703,Low,-418.3124511737967,"High failed-transaction rate (15.4%), Single-product relationship",Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-001188,0
18.0,6.0,2.0,1.0,18671.05,312023.25,36.2,12.0,11.0,5.0,0.143,0.0,0.0,0.0,0.0,250.0,USSD,Lagos-Mainland,0.10305226787356049,Low,6538.6758854447335,High failed-transaction rate (14.3%),Assisted support: service-reliability check + fee goodwill review,No contact,"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-001189,0
39.0,57.0,2.0,0.0,80633.04,132875.03,16.3,12.0,17.0,11.0,0.229,0.0,0.0,1.0,0.0,500.0,USSD,Lagos-Mainland,0.2763476382400056,Low,7679.925180392473,High failed-transaction rate (22.9%),Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-001190,0
32.0,119.0,1.0,1.0,78429.06,41886.68,25.0,9.0,12.0,9.0,0.284,2.0,0.0,1.0,0.0,50.0,App,Lagos-Island,0.6115979471611311,High,4904.451875348802,"Repeated complaints (2), High failed-transaction rate (28.4%), Single-product relationship",Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-001191,0
26.0,68.0,2.0,0.0,153526.99,87774.03,16.0,8.0,13.0,3.0,,0.0,0.0,2.0,1.0,0.0,App,Lagos-Mainland,0.37425404558140873,Medium,6712.446456120984,Elevated risk pattern (review engagement/friction signals),Monitor: no contact unless risk persists next cycle,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-001192,0
54.0,,1.0,1.0,209833.12,166568.11,15.9,13.0,7.0,5.0,0.194,1.0,0.0,2.0,0.0,50.0,USSD,Lagos-Island,0.2578518321974337,Low,9237.473087290919,"High failed-transaction rate (19.4%), Single-product relationship",Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-001193,0
45.0,89.0,2.0,1.0,71217.62,95593.59,13.9,7.0,10.0,8.0,0.125,0.0,0.0,0.0,0.0,100.0,App,Other,0.18081597937595426,Low,2821.212149478357,High failed-transaction rate (12.5%),Assisted support: service-reliability check + fee goodwill review,No contact,"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-001194,0
