Respondent_ID,Valid_Record,Consent,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,CHD1,CHD2,CHD3,CHD4,CHD5,CHD6,CHD7,CHD8,CHD9,CHD10,AIA1,AIA2,AIA3,AIA4,AIA5,AIA6,AIA7,AIA8,PAC1,PAC2,PAC3,PAC4,PAC5,PAC6,PAC7,PAC8,MLU1,MLU2,MLU3,MLU4,MLU5,MLU6,MLU7,MLU8,MLU9,RSO1,RSO2,RSO3,RSO4,RSO5,RSO6,RSO7,RSO8,CRE1,CRE2,CRE3,CRE4,CRE5,CRE6,IMP1,IMP2,IMP3,IMP4,IMP5,IMP6,IMP7,IMP8,CHD_Mean,AIA_Mean,PAC_Mean,MLU_Mean,RSO_Mean,CRE_Mean,IMP_Mean
R208,Yes,Yes,Male,45-54,Postgraduate Diploma,Microfinance bank,IT/Technology,2-5,Yes,3,Yes,Yes,4.0,3.0,5.0,3.0,4.0,4.0,2.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,,4.0,5.0,5.0,4.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,2.0,3.0,3.0,4.0,2.0,4.0,2.0,2.0,4.0,1.0,2.0,3.0,3.0,2.0,3.3,4.0,4.714285714285714,3.3333333333333335,4.375,3.0,2.375
R209,Yes,Yes,Male,25-34,Postgraduate Diploma,Digital bank/neobank,Digital Banking/Product,16 or more,Yes,3,Yes,Yes,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,3.0,4.0,3.0,2.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,2.0,3.0,1.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,4.0,2.0,1.5,3.375,3.75,2.888888888888889,4.0,4.166666666666667,3.0
R210,Yes,Yes,Male,35-44,Postgraduate Diploma,Commercial bank,Digital Banking/Product,6-10,Yes,2,Yes,Yes,2.0,1.0,3.0,2.0,1.0,3.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,4.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,2.5,3.0,2.75,2.6666666666666665,3.25,3.5,3.875
R211,Yes,Yes,Female,35-44,Diploma/OND/NCE,Merchant bank,Data/Analytics/AI,6-10,Yes,2,Yes,Yes,3.0,4.0,5.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,3.6,2.0,2.875,2.3333333333333335,1.625,3.1666666666666665,3.125
R212,Yes,Yes,Male,18-24,Master's,Fintech/payment provider,Data/Analytics/AI,6-10,Yes,1,No,Yes,2.0,3.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,,2.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,5.0,4.0,5.0,3.0,5.0,5.0,5.0,4.0,4.0,4.0,2.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,2.8,2.2857142857142856,2.75,4.444444444444445,2.875,2.8333333333333335,3.625
R213,Yes,Yes,Female,25-34,Bachelor/HND,Commercial bank,Risk/Compliance,6-10,Yes,4,No,Yes,3.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,4.0,3.0,4.0,3.0,4.0,4.0,5.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,5.0,4.0,4.0,,3.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,2.5,3.75,4.125,2.7777777777777777,3.7142857142857144,3.1666666666666665,1.625
R214,Yes,Yes,Male,25-34,Postgraduate Diploma,Microfinance bank,IT/Technology,11-15,Yes,1,No,Yes,4.0,,3.0,2.0,3.0,4.0,2.0,2.0,5.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,,5.0,3.0,4.0,4.0,3.0,2.0,3.0,,4.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,3.0,3.0,1.0,3.0,2.0,2.0,1.0,3.0,4.0,3.0,4.0,4.0,5.0,3.0,4.0,4.0,3.0,3.0,3.857142857142857,3.25,2.875,2.0,3.875
R215,Yes,Yes,Female,35-44,Master's,Digital bank/neobank,Other,16 or more,Yes,2,Yes,Yes,3.0,,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,2.0,,2.0,2.0,1.0,1.0,3.0,1.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,4.0,2.0,3.0,,3.0,3.0,2.0,3.0,3.0,1.0,2.0,2.0,3.0,3.0,,3.0,3.0,3.0,3.4444444444444446,1.7142857142857142,3.5,2.0,2.7142857142857144,2.5,2.7142857142857144
R216,Yes,Yes,Female,25-34,Postgraduate Diploma,Commercial bank,Management/Strategy,6-10,Yes,2,Yes,Yes,4.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,5.0,3.0,1.0,2.0,,1.0,2.0,2.0,2.0,3.0,,2.0,1.0,3.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,5.0,4.0,5.0,4.0,4.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.1,1.8571428571428572,2.142857142857143,3.2222222222222223,3.125,4.0,3.125
R217,Yes,Yes,Male,25-34,Bachelor/HND,Commercial bank,Digital Banking/Product,2-5,Yes,3,Yes,Yes,4.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,3.0,5.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,1.0,3.0,3.0,3.0,4.0,3.0,,3.0,2.0,3.0,2.0,3.0,,3.0,3.0,3.9,3.75,2.875,3.0,2.375,3.2,2.7142857142857144
R218,Yes,Yes,Male,25-34,Bachelor/HND,Commercial bank,IT/Technology,Less than 2,Yes,1,Yes,Yes,2.0,2.0,3.0,2.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,2.0,5.0,4.0,4.0,3.0,3.0,3.0,2.4,2.4285714285714284,1.5,2.4444444444444446,1.75,2.1666666666666665,3.375
R219,Yes,Yes,Female,25-34,Master's,Commercial bank,Digital Banking/Product,11-15,Yes,1,Yes,Yes,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,,4.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,1.0,4.3,2.5,2.875,2.875,2.875,2.6666666666666665,2.375
R220,Yes,Yes,Female,35-44,Bachelor/HND,Commercial bank,Digital Banking/Product,2-5,Yes,0,Do not know,Yes,4.0,4.0,5.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,1.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,4.0,3.0,3.0,2.0,5.0,4.0,4.0,3.0,5.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.8,2.0,3.75,1.7777777777777777,3.5,3.6666666666666665,3.125
R221,Yes,Yes,Prefer not to say,35-44,Postgraduate Diploma,Commercial bank,Risk/Compliance,16 or more,Yes,4,Yes,Yes,4.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,4.0,3.0,2.0,3.0,4.0,5.0,4.0,3.0,4.0,3.0,3.0,4.0,1.0,3.0,3.0,2.0,3.0,4.0,4.0,2.0,5.0,3.0,3.0,4.0,2.0,3.0,3.0,4.0,4.0,4.0,2.0,2.9,1.8571428571428572,1.75,3.5555555555555554,2.75,3.5,3.25
R222,Yes,Yes,Female,25-34,Diploma/OND/NCE,Digital bank/neobank,Digital Banking/Product,Less than 2,Yes,2,Yes,Yes,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,4.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,4.0,,4.0,3.0,4.0,4.0,2.0,4.0,3.0,2.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,,3.0,3.0,3.0,4.0,3.0,4.0,4.0,2.0,3.0,,3.0,3.0,3.0,3.0,4.0,5.0,2.0,4.0,3.0,1.9,3.125,3.4285714285714284,3.3333333333333335,3.2857142857142856,3.2,3.375
R223,Yes,Yes,Female,35-44,Bachelor/HND,Commercial bank,Customer Experience/Service,2-5,Yes,2,Yes,Yes,5.0,4.0,5.0,4.0,4.0,2.0,4.0,3.0,4.0,3.0,4.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,4.0,1.0,3.0,3.0,2.0,2.0,2.0,4.0,2.0,4.0,2.0,4.0,4.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,,3.0,3.8,2.625,2.375,3.0,1.625,2.5,2.7142857142857144
R224,Yes,Yes,Male,18-24,Diploma/OND/NCE,Insurance/investment/other licensed financial institution,Risk/Compliance,16 or more,Yes,1,No,Yes,3.0,4.0,4.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,5.0,3.0,,,4.0,4.0,3.0,,2.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,4.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,1.0,,4.0,2.0,3.0,2.0,3.0,3.0,4.0,2.0,3.3,,3.2857142857142856,3.111111111111111,2.625,1.8,2.875
R225,Yes,Yes,Female,35-44,Diploma/OND/NCE,Insurance/investment/other licensed financial institution,Data/Analytics/AI,2-5,Yes,4,Yes,Yes,4.0,5.0,5.0,4.0,4.0,3.0,3.0,,4.0,4.0,4.0,3.0,5.0,4.0,3.0,4.0,3.0,4.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,3.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,4.0,3.75,2.375,3.7777777777777777,2.875,3.0,2.0
R226,Yes,Yes,Male,35-44,Diploma/OND/NCE,Commercial bank,Customer Experience/Service,2-5,Yes,4,Yes,Yes,2.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,1.0,2.0,3.0,3.0,,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,5.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,2.1,2.857142857142857,3.875,3.5555555555555554,3.375,4.666666666666667,4.0
R227,Yes,Yes,Prefer not to say,35-44,Master's,Insurance/investment/other licensed financial institution,Digital Banking/Product,6-10,Yes,2,Yes,Yes,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,5.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.4,3.875,2.75,2.3333333333333335,3.375,2.8333333333333335,2.0
R228,Yes,Yes,Male,25-34,Postgraduate Diploma,Commercial bank,Other,2-5,Yes,3,Yes,Yes,3.0,2.0,4.0,2.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,4.0,2.0,4.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,,1.0,3.2,3.25,2.75,3.5555555555555554,3.0,3.0,1.5714285714285714
R229,Yes,Yes,Female,25-34,Bachelor/HND,Commercial bank,Relationship/Marketing,6-10,Yes,2,No,Yes,3.0,4.0,5.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,,1.0,,3.0,3.0,3.0,2.0,,2.0,3.0,3.0,3.0,3.0,5.0,2.0,3.0,4.0,3.0,4.0,3.0,,4.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,4.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,3.7,3.75,,3.0,3.4285714285714284,3.1666666666666665,2.125
R230,Yes,Yes,Male,35-44,Postgraduate Diploma,Fintech/payment provider,Risk/Compliance,16 or more,Yes,3,Yes,Yes,3.0,2.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,2.0,,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,4.0,2.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,2.5,2.75,1.8571428571428572,2.5555555555555554,2.75,4.0,3.5
R231,Yes,Yes,Male,25-34,Master's,Insurance/investment/other licensed financial institution,Data/Analytics/AI,2-5,Yes,1,No,Yes,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,4.0,2.0,4.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,1.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,,1.0,3.0,4.0,3.0,3.0,3.0,3.0,3.9,2.25,2.875,1.5555555555555556,2.5,2.6666666666666665,2.857142857142857
R232,Yes,Yes,Male,25-34,Master's,Microfinance bank,Customer Experience/Service,16 or more,Yes,2,Yes,Yes,1.0,2.0,3.0,2.0,2.0,,3.0,1.0,2.0,2.0,2.0,4.0,3.0,2.0,2.0,3.0,3.0,,2.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.7142857142857144,2.375,3.3333333333333335,2.625,3.3333333333333335,2.625
R233,Yes,Yes,Female,25-34,Bachelor/HND,Commercial bank,Relationship/Marketing,6-10,Yes,1,No,Yes,3.0,,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,,3.0,4.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,,3.0,3.0,2.0,3.0,,4.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,4.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,5.0,3.0,3.3333333333333335,3.0,2.5,3.0,2.857142857142857,3.5,3.25
R234,Yes,Yes,Male,55 or above,Diploma/OND/NCE,Merchant bank,Customer Experience/Service,2-5,Yes,3,Yes,Yes,3.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,4.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,4.0,5.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,5.0,4.0,5.0,5.0,3.0,,3.0,5.0,5.0,4.0,3.0,4.0,4.0,2.0,5.0,5.0,3.0,4.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,3.1,2.75,3.875,4.0,4.0,3.8333333333333335,3.125
R235,Yes,Yes,Male,25-34,Bachelor/HND,Microfinance bank,Other,6-10,Yes,2,Yes,Yes,4.0,4.0,5.0,3.0,3.0,5.0,3.0,4.0,5.0,3.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,2.0,4.0,3.0,5.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,3.9,2.375,3.375,2.888888888888889,3.375,3.6666666666666665,3.625
R236,Yes,Yes,Male,25-34,Postgraduate Diploma,Commercial bank,Digital Banking/Product,11-15,Yes,3,Yes,Yes,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,5.0,5.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,1.0,3.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,4.0,1.8,3.875,3.7142857142857144,3.5555555555555554,3.0,3.3333333333333335,2.875
R237,Yes,Yes,Male,35-44,Postgraduate Diploma,Insurance/investment/other licensed financial institution,IT/Technology,2-5,Yes,2,Do not know,Yes,3.0,3.0,5.0,2.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,5.0,4.0,4.0,3.0,2.0,4.0,3.0,4.0,4.0,3.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,,3.0,3.0,2.0,3.0,2.0,3.3,3.25,2.75,3.7777777777777777,3.5,2.3333333333333335,2.5714285714285716
R238,Yes,Yes,Female,25-34,Bachelor/HND,Insurance/investment/other licensed financial institution,Risk/Compliance,6-10,Yes,2,Yes,Yes,4.0,4.0,5.0,4.0,4.0,3.0,3.0,2.0,4.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,1.0,,2.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,3.0,2.0,2.0,3.0,3.0,1.0,2.0,3.0,3.0,1.0,3.6,1.625,2.75,2.111111111111111,2.0,2.0,2.25
R239,Yes,Yes,Female,18-24,Master's,Commercial bank,Relationship/Marketing,11-15,Yes,4,Yes,Yes,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,4.0,2.0,4.0,3.0,3.0,4.0,,2.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,2.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,,4.0,4.0,4.0,5.0,5.0,4.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,2.0,2.1,3.142857142857143,4.0,3.0,3.4285714285714284,4.333333333333333,2.75
R240,Yes,Yes,Female,25-34,Diploma/OND/NCE,Microfinance bank,Data/Analytics/AI,2-5,Yes,3,Yes,Yes,3.0,3.0,,3.0,2.0,3.0,3.0,4.0,3.0,2.0,4.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,2.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,,4.0,4.0,3.0,2.888888888888889,2.75,2.25,2.888888888888889,2.875,1.8333333333333333,3.4285714285714284
R241,Yes,Yes,Female,35-44,Bachelor/HND,Microfinance bank,IT/Technology,16 or more,Yes,1,No,Yes,3.0,2.0,4.0,3.0,3.0,3.0,2.0,4.0,,3.0,2.0,3.0,3.0,2.0,2.0,1.0,3.0,1.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,2.0,3.0,2.0,3.0,4.0,1.0,3.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,2.125,2.875,2.4444444444444446,2.75,3.1666666666666665,3.0
R242,Yes,Yes,Female,45-54,Diploma/OND/NCE,Digital bank/neobank,Other,2-5,Yes,3,Yes,Yes,4.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,,3.0,5.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,2.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.888888888888889,3.625,4.25,3.5555555555555554,3.375,3.6666666666666665,3.0
R243,Yes,Yes,Female,35-44,Other,Merchant bank,Digital Banking/Product,2-5,Yes,2,No,Yes,2.0,3.0,4.0,3.0,,4.0,3.0,4.0,4.0,4.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,4.0,3.0,2.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,5.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,3.4444444444444446,2.375,2.375,3.111111111111111,2.625,3.6666666666666665,2.875
R244,Yes,Yes,Female,18-24,Postgraduate Diploma,Commercial bank,Customer Experience/Service,16 or more,Yes,1,No,Yes,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,4.4,2.625,3.25,2.4444444444444446,3.25,2.0,2.25
R245,Yes,Yes,Female,35-44,Bachelor/HND,Insurance/investment/other licensed financial institution,IT/Technology,6-10,Yes,3,No,Yes,4.0,4.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,,5.0,5.0,4.0,4.0,4.0,,4.0,4.0,4.0,3.0,2.0,4.0,4.0,3.0,4.0,3.0,4.0,,2.0,3.0,5.0,3.0,3.0,3.0,,4.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,4.0,3.0,2.0,3.0,3.0,3.0,,3.0,3.0,4.0,3.0,2.0,4.0,4.0,3.3333333333333335,4.285714285714286,3.375,,3.125,3.0,3.2857142857142856
R246,Yes,Yes,Male,25-34,Bachelor/HND,Commercial bank,Digital Banking/Product,6-10,Yes,1,No,Yes,4.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,5.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,,4.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,3.9,3.625,3.375,2.5,3.0,2.0,1.875
R247,Yes,Yes,Male,45-54,Diploma/OND/NCE,Commercial bank,Relationship/Marketing,2-5,Yes,2,Yes,Yes,4.0,3.0,5.0,3.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,2.0,4.0,4.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,,,2.0,2.0,4.0,2.0,2.0,3.0,3.0,2.0,3.9,3.375,2.625,2.5555555555555554,3.375,,2.5
R248,Yes,Yes,Male,55 or above,Bachelor/HND,Digital bank/neobank,Risk/Compliance,2-5,Yes,4,Yes,Yes,3.0,2.0,3.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,,4.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,4.0,4.0,2.0,4.0,2.0,3.0,3.0,3.0,4.0,5.0,4.0,3.0,5.0,4.0,4.0,2.0,3.0,4.0,3.0,3.0,3.0,4.0,2.0,2.1,2.75,3.5714285714285716,3.2222222222222223,3.125,4.166666666666667,3.0
